id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
937249,57 Seconds,"['Thriller', 'Science Fiction', 'Action']",en,When a tech blogger lands an interview with a tech guru and stops an attack on him he finds a mysterious ring that takes him back 57 seconds into the past.,464.251,Ashland Hill Media Finance-BGG Capital-Curmudgeon Films,29/9/2023,0,0,99.0,Released,Rewind the past. Avenge the future.,5.9,248,"['Josh Hutcherson', 'Morgan Freeman', 'Greg Germann', 'Lovie Simone', 'Bevin Bru', 'Sammi Rotibi', 'Mark Jacobson', 'Griff Furst', 'Dickson Obahor', 'Jeff Chase', 'Aaron Jay Rome', 'Marcus Brown', 'Kenneth Kynt Bryan', 'Lucius Baston', 'Matthew Jayson Cwern', 'Mary Drew Ahrens', 'Valerie E. Lamb', 'Thomas P. Vitale', 'Rusty Cundieff', 'Jaida Standberry', 'Daniel Rivas', 'Jennifer Dent', 'Allen Boudreaux', 'Curtis Johnson', 'Morgan Melder', 'Nirvi Shah', 'Tre Francis', 'Demitri Lucien', 'David Blane']",,/dfS5qHWFuXyZQnwYREwb7N4qU5p.jpg,/jP3FatCTHc460ZGW57q9ypTdBqu.jpg,963746-926393-1008042-1151534-893723-968051-939335-818511-575264-1171541-565770-1146143-1067820-678512-980489-1039690-1076364-1081400-1034062-762430-1089765
788752,Viking Wolf,"['Horror', 'Thriller', 'Mystery']",no,After witnessing a grotesque murder at a party in her new town a teenager starts having strange visions and bizarre desires.,457.661,Filmkameratene-REinvent Studios,18/11/2022,0,0,97.0,Released,All werewolves have a story. This is the Norwegian one.,5.686,159,"['Elli Rhiannon MÃ¼ller Osborne', 'Liv MjÃ¶nes', 'Vidar Magnussen', 'Mia Fosshaug Laubacher', 'Arthur Hakalahti', 'Sjur Vatne Brean', 'Ã˜yvind BrandtzÃ¦g', 'StÃ¥le BjÃ¸rnhaug', 'Sverre Breivik', 'Anna Dworak', 'Assad Siddique', 'Hilde Olausson', 'Ola Otnes', 'Kasper Antonsen', 'Silje Ã˜ksland Krohne', 'Mads Henning Skar', 'JÃ¸rgensen', 'Melina Tranulis', 'Viktor Roth TrÃ¸nnes', 'Christensen', 'Marius Lien', 'Henrik Horge', 'Ãvar Ã–rn Sverrisson']",small town-nordic mythology-mythical creature-female protagonist-mythological beast-werewolf-lycanthrope-nordic folklore-viking age-practical special effects-practical effects,/abBDzmy35A3Nkupn6wK2DKyFamd.jpg,/d0YSRmp819pMRnKLfGMgAQchpnR.jpg,
575264,Mission: Impossible - Dead Reckoning Part One,['Action'],en,Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in a deadly race around the globe begins. Confronted by a mysterious all-powerful enemy Ethan must consider that nothing can matter more than his missionâ€”not even the lives of those he cares about most.,455.243,Paramount-Skydance-TC Productions,8/7/2023,291000000,567500000,164.0,Released,We all share the same fate.,7.586,2735,"['Tom Cruise', 'Hayley Atwell', 'Ving Rhames', 'Simon Pegg', 'Rebecca Ferguson', 'Vanessa Kirby', 'Esai Morales', 'Pom Klementieff', 'Henry Czerny', 'Shea Whigham', 'Greg Tarzan Davis', 'Frederick Schmidt', 'Mariela Garriga', 'Cary Elwes', 'Charles Parnell', 'Mark Gatiss', 'Indira Varma', 'Rob Delaney', 'Marcello Walton', 'Brian Law', 'Lincoln Conway', 'Alex James', 'Phelps', 'Marcin DorociÅ„ski', 'Ivan Ivashkin', 'Zahari Baharov', 'Adrian Bouchet', 'Sam Barrett', 'Louis Vaughan', 'Jean Kartal', 'Os Leanse', 'Luke Smith', 'Nikolaos Brahimllari', 'Matt Malecki', 'Damian Rozanek', 'Antonio Bustorff', 'Ioachim Ciobanu', 'Michael Kosterin', 'Sergej Lopouchanski', 'Robert Luckay', 'Jadran Malkovich', 'Mikhail Safronov', 'Christopher Sciueref', 'Andrea Scarduzio', 'Barnaby Kay', 'Gloria Obianyo', 'Alex Brock', 'Kaye Dinauto', 'Dana Blacklake', 'Arevinth V Sarma', 'Doroteya Toleva', 'Lucia Tong', 'Hersha Verity', 'Yennis Cheung', 'Laura Vortler', 'Faycal Attougui', 'Gaetano Bruno', 'Marco Sincini', 'Evita Ciri', 'Melissa Anna Bartolini', 'John Akanmu', 'Marco Lascari', 'Simon Rizzoni', 'Nicolas Wang', 'Lee Bridgman', 'Daniella Carraturo', 'Katie Collins', 'Joanna Dyce', 'Taylor Goodridge', 'Jessica Holland', 'Philip Hulford', 'Grace Jabbari', 'Ira Mandela Siobhan', 'Nicholas Tredrea', 'Megan Westpfel', 'Marc Wesley DeHaney', 'Rocky Taylor']",race against time-mission-rome italy-chase-secret mission-secret agent-sequel-intelligence agency-rogue agent-based on tv series-secret government agency-northern norway,/NNxYkU70HPurnNCSiCjYAmacwm.jpg,/628Dep6AxEtDxjZoGP78TsOxYbK.jpg,939335-507089-968051-1050474-926393-299054-123-474412-744857-1008042-893723-1022469-678512-70829-1039690-69110-937249-951491-975902-997391
800815,The Pale Blue Eye,"['Mystery', 'Crime', 'Horror']",en,West Point New York 1830. When a cadet at the burgeoning military academy is found hanged with his heart cut out the top brass summons former New York City constable Augustus Landor to investigate. While attempting to solve this grisly mystery the reluctant detective engages the help of one of the cadets: a strange but brilliant young fellow by the name of Edgar Allan Poe,454.802,Cross Creek Pictures-Le Grisbi Productions,22/12/2022,72000000,0,130.0,Released,Every heart tells a tale.,7.005,962,"['Christian Bale', 'Harry Melling', 'Lucy Boynton', 'Toby Jones', 'Simon McBurney', 'Timothy Spall', 'Robert Duvall', 'Harry Lawtey', 'Gillian Anderson', 'Charlotte Gainsbourg', 'Hadley Robinson', 'Fred Hechinger', 'Joseph Brooks', 'Steven Maier', 'Brennan Keel Cook', 'Orlagh Cassidy', 'Scott G. Anderson', 'Gideon Glick', 'Jack Irving', 'Matt Helm', 'Mathias Goldstein', 'Charlie Tahan', 'Bill Cwikowski', 'Agnes Herrmann', 'Nicholas Bellavia']",detective-based on novel or book-winter-investigation-historical figure-murder-gothic horror-occult-west point-book-1830s,/9xkGlFRqrN8btTLU0KQvOfn2PHr.jpg,/i6zyJ18xvVvqbN6eUdzgSwlhb8h.jpg,593643-744594-661374-664469-872954-154850-858408-919950-674324-653851-1057614-76600-113936-1061117-615777-424264-1071817-804095-682522-315162-43731
466420,Killers of the Flower Moon,"['Crime', 'History', 'Drama']",en,When oil is discovered in 1920s Oklahoma under Osage Nation land the Osage people are murdered one by oneâ€”until the FBI steps in to unravel the mystery.,452.285,Apple Studios-Imperative Entertainment-Sikelia Productions-Appian Way,18/10/2023,200000000,156300000,206.0,Released,Greed is an animal that hungers for blood.,7.525,2039,"['Leonardo DiCaprio', 'Robert De Niro', 'Lily Gladstone', 'Jesse Plemons', 'Tantoo Cardinal', 'John Lithgow', 'Brendan Fraser', 'Cara Jade Myers', 'JaNae Collins', 'Jillian Dion', 'Jason Isbell', 'William Belleau', 'Louis Cancelmi', 'Scott Shepherd', 'Everett Waller', 'Tahlee Redcorn', 'Yancey Red Corn', 'Tatanka Means', 'Tommy Schultz', 'Sturgill Simpson', 'Ty Mitchell', 'Gary Basaraba', 'Charlie Musselwhite', 'Pat Healy', 'Steve Witting', 'Steve Routman', 'Gene Jones', 'Michael Abbott Jr.', 'J.C. MacKenzie', 'Jack White', 'Larry Sellers', 'Barry Corbin', 'Gabriel Casdorph', 'Samuel French', 'Wally Welch', 'James Roman Dailey Jr.', 'Christopher Cote', 'Randy Houser', 'Moe Headrick', 'Pete Yorn', 'Margaret Shannon', 'Sisk', 'Moira Redcorn', 'Eric Parkinson', 'Chase Parker', 'Jarad Looper', 'John Gibbs', 'Jerry Logsdon', 'Jacob Lux', 'Xavier Toehay', 'Mike Cook', 'Katherine Willis', 'Delani Chambers', 'Zachary Hokeah', 'Talon Satepauhoodle', 'Jennifer Rader', 'Chance Rush', 'Dana Daylight', 'Mahada Sanders', 'Ben Hall', 'John Q. Wilson', 'Beau Smith', 'Victor McCay', 'Nathalie Standingcloud', 'Jay Paulson', 'Marvin E. Stepson Jr.', 'Tracey Ann Moore', 'Easton Wade Yellowfish', 'Reignen Yellowfish', 'Candice Costello', 'Father Chris Daigle', 'Justin France', 'Jerry Wolf', 'Addie Roanhorse', 'Erica Pretty Eagle Moore', 'Mason Cunningham', 'Norma Jean', 'Elisha Pratt', 'Desireee Storm Brave', 'Margaret Gray', 'Christopher Hill', 'Dolan Wilson', 'Jackie Wyatt', 'Rayna Gellert', 'Nokosee Fields', 'Kieran Kane', 'Lucas Ross', 'Elijah Cemp Ragsdale', 'Vanessa Rose Pham', 'Terry Allen', 'Jo Harvey Allen', 'Sarah Spurger', 'Joshua Close', 'Elden Henson', 'Kinsleigh McNac', 'Roanin Davis', 'David Fields', 'Anthony J. Harvey', 'Stephen Berkman', 'William Alyn Hill', 'Joseph Spinelli', 'Blaine Hall', 'Brent Langdon', 'Leland Prater', 'DJ Whited', 'Elizabeth Waller', 'Jessica Harjo', 'Joey Oglesby', 'Alexis Ann', 'Lee Eddy', 'Gary S. Pratt', 'Nathaniel Arcand', 'Kristin Keith', 'Bravery Nowlin', 'Edward Gray Sr.', 'Angela Pratt', 'Henry Amos Gray', 'Samuel Gray', 'Edward Gray Jr.', 'Mamie Cozad', 'Shonagh Smith', 'Joel Tallchief Lemon', 'Richard Lookout RulingHisSun', 'Brett Bower', 'Garrison Panzer', 'River Rhoades', 'Zack T. Morris', 'Harrison Shackelford', 'Alexis Waller', 'Mark Landon Smith', 'Tom Ashmore', 'Myron F. Red Eagle', 'Dolores Marie Goodeagle', 'Matt Tolentino', 'Johnny Baier', 'Gregory Fallis', 'Patrick Bubert', 'TJ Muller', 'Will Reardon', 'Anderson', 'Peter Reardon', 'Anderson', 'Kyle Dillingham', 'Jacob Johnson', 'Jeffrey Stevenson', 'Clint Rohr', 'D. Reride Smith', 'James Healy Jr.', 'Jeremy Goodvoice', 'Ron McMahan', 'Seth Buckminster', 'Penny Potts', 'Melissa Tiger', 'Karen Garlitz', 'Bronson Redeagle', 'Jenny Paige Lynn', 'David Born', 'Mary Buss', 'Ted Welch', 'Carl Palmer', 'Tanner Brantley', 'Jezy Gray', 'Steve Eastin', 'Joe Chrest', 'Brian Shoop', 'James Carroll', 'Lux Britni Malaske', 'Adam Washington', 'Larry Jack Dotson', 'Larry Fessenden', 'Welker White', 'Martin Scorsese', 'Marko Costanzo', 'Nicholas White', 'Rob Fisher', 'Vince Giordano', 'Paul Woodiel', 'Andy Stein', 'Sam Bardfeld', 'Joe Boga', 'Jon', 'Erik Kellso', 'Jim Fryer', 'Marc Phaneuf', 'Mark Lopeman', 'Chris Byars', 'Vinny Raniolo', 'Paul Wells', 'Peter Yarin', 'Scott George', 'Kenneth Bighorse Jr.', 'Vann Bighorse', 'Anna L. Bighorse', 'Mason Bighorse', 'Norris Bighorse', 'Scott Bighorse', 'Paul Bighorse', 'Taveah Ann George', 'Wahwastoas J. Jones', 'Dobbin Monoessy Knifechief', 'Julia Lookout', 'Jennifer Moses', 'Francis Pipestem Jr.', 'Michael Paul Pahsetopah', 'Silas Satepauhoodle', 'Cherylyn Oberly Satepauhoodle', 'Charisse Satepauhoodle', 'Lynette Satepauhoodle', 'John Shaw', 'Angela Toineeta Satepauhoodle', 'Alexandria Toineeta', 'Ed Yellowfish', 'Nick W. Nicholson', 'Danny Frost']",husband wife relationship-based on novel or book-war veteran-fbi-greed-oklahoma-manipulation-native american-based on true story-murder-racism-series of murders-genocide-period drama-courtroom-guilt-true crime-oil industry-death of sister-catholicism-uncle nephew relationship-catholic guilt-hopeless-1920s-osage indian-gullibility-poisoning-diabetes-anxious-revisionist western-meta-male protagonist-western-shot on film-gloomy,/dB6Krk806zeqd0YNp2ngQ9zXteH.jpg,/1X7vow16X7CnCoexXh4H4F2yDJv.jpg,13723-1173558-1056360-944401-299054-3693-965791-962309-1047016-1026227-970348-943134-1020006-800158-960033-840430-1147335-508883-951491-115784-966086
947938,Dolphin Boy,"['Animation', 'Adventure', 'Fantasy', 'Comedy']",ru,When a plane crashes at sea dolphins rescue a little boy and raise him as family. He lives a carefree life beneath the waves until an evil monster seizes power over the underwater world. The boy is banished to dry land where a kind-hearted captain takes him in. With the captainâ€™s help the boy sets out on a journey to solve the mystery of his true identity.,442.791,SkyFrame,7/4/2022,0,0,90.0,Released,,6.2,38,"['Polina Avdeenko', 'Yuliya Rudina', 'Boris Khasanov', 'Yuliya Zorkina', 'Vasilisa Ruchimskaya']",,/gISoDEiaUH9BNEunmLC7FgUVaia.jpg,/vXjpwkXPirBmgdEpIknfN8ziDD.jpg,
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Thriller']",ja,Tanjiro Kamado joined with Inosuke Hashibira a boy raised by boars who wears a boar's head and Zenitsu Agatsuma a scared boy who reveals his true power when he sleeps boards the Infinity Train on a new mission with the Fire Hashira Kyojuro Rengoku to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!,438.335,ufotable-Aniplex-Shueisha-STUDIO MAUSU-TOHO,16/10/2020,15800000,503063688,117.0,Released,"With your blade, bring an end to the nightmare.",8.281,2966,"['Natsuki Hanae', 'Akari Kito', 'Hiro Shimono', 'Yoshitsugu Matsuoka', 'Satoshi Hino', 'Takahiro Sakurai', 'Katsuyuki Konishi', 'Saori Hayami', 'Kenichi Suzumura', 'Tomokazu Seki', 'Tomokazu Sugita', 'Toshiyuki Morikawa', 'Rina Sato', 'Shin', 'ichiro Miki', 'Houko Kuwashima', 'Kaede Hondo', 'You Taichi', 'Konomi Kohara', 'Aoi Koga', 'Rikiya Koyama', 'Megumi Toyoguchi', 'Junya Enoki', 'Mariya Ise', 'Daisuke Hirakawa', 'Akira Ishida', 'Jun Kasama', 'Sayaka Senbongi', 'Takuya Eguchi', 'Hibiku Yamamura', 'Yuya Hirose', 'Shinya Takahashi', 'Saeko Akiho', 'Shugo Nakamura', 'Mitsuki Nakae']",fight-magic-psychology-supernatural-gore-survival-tragedy-coming of age-based on manga-demon-historical-family-mutilation-dark fantasy-shounen-anime-taisho,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,/qjGrUmKW78MCFG8PTLDBp67S27p.jpg,811948-802401-820232-47053-895003-592350-486418-810693-768744-257147-383607-739187-505262-23150-372058-843241-378064-952374-19014-895006-532067
943221,Evil Eye,['Horror'],es,Nala a thirteen-year-old girl from the city travels with her family to her grandmother's home in the countryside to try to find a cure for her little sister's mysterious illness - But she'll soon find her granny is not exactly what she seems...,435.109,Film Tank-CinÃ©polis Producciones-Cinema MÃ¡quina,22/9/2022,1704500,0,100.0,Released,,6.8,178,"['Ofelia Medina', 'Arap Bethke', 'Samantha Castillo', 'Mauro GonzÃ¡lez', 'Mildred Motta', 'Ivanna Sofia Ferro', 'Paloma Alvamar', 'Paola Miguel', 'Pablo Guisa Koestinger']",,/vcym9A0idLCFI1iIMRFiXKRvnbs.jpg,/xOcwcyLM2lqXCrZG8AIHC8DXElF.jpg,740952-517331-315162-795615-1041513-985335-676547-622420-805058-507903-14684-1027385-1015963-934287-1024546-717682-800815-881487-683328-899112-831410
700391,65,"['Science Fiction', 'Adventure', 'Thriller']",en,65 million years ago the only 2 survivors of a spaceship from Somaris that crash-landed on Earth must fend off dinosaurs and reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.,434.038,Raimi Productions-Beck/Woods-Bron Studios-Columbia Pictures,2/3/2023,45000000,55000000,92.0,Released,"65 million years ago, prehistoric Earth had a visitor.",6.229,1118,"['Adam Driver', 'Ariana Greenblatt', 'Chloe Coleman', 'Nika King', 'Brian Dare']",monster-asteroid-cave-giant monster-dinosaur-quicksand-crash landing-alien race-sick child-prehistoric adventure-prehistoric times-shipwrecked-prehistory-man vs nature-father daughter relationship-alien spaceship,/rzRb63TldOKdKydCvWJM8B6EkPM.jpg,/eSVu1FvGPy86TDo4hQbpuHx55DJ.jpg,594767-552688-640146-502356-713704-804150-677179-736790-958196-868985-603692-868759-758323-638974-948713-1032666-493529-1008005-934433-994751-726759
599019,Big Trip 2: Special Delivery,"['Animation', 'Family', 'Adventure', 'Comedy']",ru,It has been a year since Mic Mic and Oscar returned from their incredible adventure. And now after a diabolical plan by Vulture to sabotage the delivery of the Grizzly cub to his opponent in the American presidential elections Mic Mic Oscar Panda teenager and Stork set off on another great adventure as they ride a zeppelin to return little Grizzly to its rightful parents and save the American elections and the whole continent from an erupting volcano.,433.004,Licensing Brands-Luminescence,7/10/2022,0,0,90.0,Released,"A bear, a baby, a blimp - another another big trip!",6.556,45,"['Daniil Medvedev', 'Bernard Jacobsen', 'Stephen Thomas Ochsner', 'Liza Klimova', 'Kate Lann', 'Jonathan Salway', 'Jordan Worsley', 'David Andrew Grout', 'Andrey Kurganov', 'Cayce Orion', 'Arthur Cook', 'Brodey Evan', 'Jacqueline Vouga', 'Daniel Armstrong', 'Josh Wilson']",panda-bear-rabbit,/dabXVfrAFfhDte8XVemom3mTJog.jpg,/isGINC82PZmMblEJP2rBAvSlX37.jpg,
661374,Glass Onion: A Knives Out Mystery,"['Comedy', 'Crime', 'Mystery']",en,World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.,430.749,T-Street Productions,23/11/2022,40000000,13280000,140.0,Released,"When the game ends, the mystery begins.",7.095,3584,"['Daniel Craig', 'Edward Norton', 'Janelle MonÃ¡e', 'Kathryn Hahn', 'Leslie Odom Jr.', 'Kate Hudson', 'Dave Bautista', 'Jessica Henwick', 'Madelyn Cline', 'Noah Segan', 'Jackie Hoffman', 'Dallas Roberts', 'Stephen Sondheim', 'Angela Lansbury', 'Natasha Lyonne', 'Kareem Abdul', 'Jabbar', 'Serena Williams', 'Yo', 'Yo Ma', 'Jacek Czajka', 'Dan Chariton', 'Eddie Gorodetsky', 'Coco Shinomiya', 'Dilcia Barrera', 'Mark Newman', 'Adam Davenport', 'Lauren Ivy', 'Momo PiÄ‡uriÄ‡', 'N.J. Gentry', 'Ali Goksoy', 'James Payton', 'T. Florian Karnowski', 'Jake Tapper', 'Panagiotis Margetis', 'Adele Franck', 'Ethan Hawke', 'Hugh Grant', 'Joseph Gordon', 'Levitt']",detective-greece-investigation-satire-sequel-murder-mystery-billionaire-whodunit-puzzle box-clue-identical twin-murder mystery-arrested development-covid-19,/vDGr1YdrlfbU9wxTOdpf3zChmv9.jpg,/dKqa850uvbNSCaQCV4Im1XlzEtQ.jpg,860155-76600-877269-593643-899112-674324-744594-800815-1001865-555604-804095-1026624-546554-890980-668482-505642-1000938-664469-856245-61509-315162
842942,Bandit,"['Crime', 'Drama', 'Thriller']",en,After escaping a Michigan prison a charming career criminal assumes a new identity in Canada and goes on to rob a record 59 banks and jewellery stores while being hunted by a rogue task force. Based on the story of The Flying Bandit.,428.404,Goldrush Entertainment-Yale Productions-Lucky 13 Productions,23/9/2022,0,0,126.0,Released,He pulled off the perfect heist 59 times.,6.2,148,"['Josh Duhamel', 'Elisha Cuthbert', 'Mel Gibson', 'Nestor Carbonell', 'Lorenzo Yearby', 'Swen Temmel', 'Keith Arthur Bolden', 'Dylan Flashner', ""Olivia d'Abo"", 'Michael H. Cole', 'Claire Bronson', 'Jessica Luza', 'Rachael Markarian', 'Leander Suleiman', ""Chiara D'Ambrosio""]",detective-canada-bank robber-strip club-pregnancy-based on true story-disguise-jewel heist-vancouver-escaped prisoner-ottawa canada-prison escapee-childbirth-pembroke canada-london canada,/yph9PAbmjYPvyvbeZvdYIhCZHEu.jpg,/oeBom7DLr85lixEkWOGmhCPEfuY.jpg,965839-267805-823999-1035806-772515-1058949-1077280-943822-677179-758009-631842-937278-640146-1011679-505642-1094494-355329-218720-82937-124788-98124
872585,Oppenheimer,"['Drama', 'History']",en,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,423.702,Syncopy-Universal Pictures-Atlas Entertainment,19/7/2023,100000000,952000000,181.0,Released,The world forever changes.,8.111,7611,"['Cillian Murphy', 'Emily Blunt', 'Matt Damon', 'Robert Downey Jr.', 'Florence Pugh', 'Josh Hartnett', 'Casey Affleck', 'Rami Malek', 'Kenneth Branagh', 'Benny Safdie', 'Jason Clarke', 'Dylan Arnold', 'Tom Conti', ""James D'Arcy"", 'David Dastmalchian', 'Dane DeHaan', 'Alden Ehrenreich', 'Tony Goldwyn', 'Jefferson Hall', 'David Krumholtz', 'Matthew Modine', 'Scott Grimes', 'Kurt Koehler', 'John Gowans', 'Macon Blair', 'Harry Groener', 'Gregory Jbara', 'Ted King', 'Tim DeKay', 'Steven Houska', 'Petrie Willink', 'Matthias SchweighÃ¶fer', 'Alex Wolff', 'Josh Zuckerman', 'Rory Keane', 'Michael Angarano', 'Emma Dumont', 'Sadie Stratton', 'Britt Kyle', 'Guy Burnet', 'Tom Jenkins', 'Louise Lombard', 'Michael Andrew Baker', 'Jeff Hephner', 'Olli Haaskivi', 'David Rysdahl', 'Josh Peck', 'Jack Quaid', 'Brett DelBuono', 'Gustaf SkarsgÃ¥rd', 'James Urbaniak', 'Trond Fausa AurvÃ¥g', 'Devon Bostick', 'Danny Deferrari', 'Christopher Denham', 'Jessica Erin Martin', 'Ronald Auguste', 'MÃ¡tÃ© Haumann', 'Olivia Thirlby', 'Jack Cutmore', 'Scott', 'Harrison Gilbertson', 'James Remar', 'Will Roberts', 'Pat Skipper', 'Steve Coulter', 'Jeremy John Wells', 'Sean Avery', 'Adam Kroeger', 'Drew Kenney', 'Bryce Johnson', 'Flora Nolan', 'Kerry Westcott', 'Christina Hogue', 'Clay Bunker', 'Tyler Beardsley', 'Maria Teresa Zuppetta', 'Kate French', 'Gary Oldman', 'Hap Lawrence', 'Meg Schimelpfenig']",husband wife relationship-based on novel or book-atomic bomb-patriotism-new mexico-world war ii-atomic bomb test-physics-biography-based on true story-interrogation-guilt-historical event-nuclear weapons-communism-red scare-mccarthyism-top secret project-moral dilemma-usa politics-1940s-antisemitism-20th century-manhattan project-los alamos,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,/8ohejkcQkNgkJgLn71Ws6Kd35g0.jpg,346698-670292-575264-466420-747188-945729-792307-298618-753342-937746-695721-507089-447365-800158-678512-901362-980489-335977-897087-565770
966220,Sniper: The White Raven,"['War', 'Action', 'Drama']",uk,Mykola is an eccentric pacifist who wants to be useful to humanity. When the war begins at Donbass Mykolaâ€™s naive world is collapsing as the militants kill his pregnant wife and burn his home to the ground. Recovered he makes a cardinal decision and gets enlisted in a sniper company. Having met his wifeâ€™s killers he emotionally breaks down and arranges â€œsniper terrorâ€ for the enemy. Heâ€™s saved from a senseless death by his instructor who himself gets mortally wounded. The death of a friend leaves a â€œscarâ€ and Mykola is ready to sacrifice his life.,418.74,UM Group,3/5/2022,1000000,0,120.0,Released,"On the battlefield, one bullet can change everything.",7.604,298,"['Pavlo Aldoshyn', 'Maryna Koshkina', 'Andrii Mostrenko', 'Roman Semysal', 'Roman Yasinovskyi', 'Oleh Shulha', 'Yehor Kozlov', 'Yevhen Chernykov', 'Vadym Kurylko']",europe-eastern europe-donbass war-russian invasion of ukraine-2010s-ukraine-war-war in ukraine-russo-ukrainian war,/lZOODJzwuQo0etJJyBBZJOSdZcW.jpg,/bZ6hEHRoOB5wGkRm9P8AchduODu.jpg,829799-37292-436270-694040-1033107-675054-28543-1010705-928123-485470-1037858-899294-1013860-1052728-1018403-551271-792775-941520-972313-760204-934641
945729,A Haunting in Venice,"['Mystery', 'Thriller', 'Crime']",en,Celebrated sleuth Hercule Poirot now retired and living in self-imposed exile in Venice reluctantly attends a Halloween sÃ©ance at a decaying haunted palazzo. When one of the guests is murdered the detective is thrust into a sinister world of shadows and secrets.,418.706,20th Century Studios-Scott Free Productions-The Mark Gordon Company-Genre Films-Agatha Christie Limited,13/9/2023,60000000,110800000,104.0,Released,Death was only the beginning.,6.794,742,"['Kenneth Branagh', 'Kyle Allen', 'Camille Cottin', 'Jamie Dornan', 'Tina Fey', 'Jude Hill', 'Ali Khan', 'Emma Laird', 'Kelly Reilly', 'Riccardo Scamarcio', 'Michelle Yeoh', 'Dylan Corbett', 'Bader', 'Amir El', 'Masry', 'Fernando Piloni', 'Lorenzo Acquaviva', 'David Menkin', 'Yaw Nimako', 'Asameah', 'Clara Duczmal', 'Rowan Robinson', 'Stella Harris', 'Emilio Villa', 'Muhammad', 'Vanessa Ifediora', 'Esther Rae Tillotson', 'Winnie Soldi']",venice italy-loss of loved one-detective-based on novel or book-post world war ii-sÃ©ance-murder mystery-halloween night-palazzo-retired detective,/1Xgjl22MkAZQUavvOeBqRehrvqO.jpg,/kHlX3oqdD4VGaLpB8O78M25KfdS.jpg,
614933,Atlas,"['Science Fiction', 'Action']",en,A brilliant counterterrorism analyst with a deep distrust of AI discovers it might be her only hope when a mission to capture a renegade robot goes awry.,418.513,Safehouse Pictures-ASAP Entertainment-Nuyorican Productions-Berlanti Productions,23/5/2024,0,0,120.0,Released,The future of humanity is in her hands.,6.672,291,"['Jennifer Lopez', 'Simu Liu', 'Sterling K. Brown', 'Gregory James Cohan', 'Abraham Popoola', 'Lana Parrilla', 'Mark Strong', 'Briella Guiza', 'Adia Smith', 'Eriksson', 'Logan Hunt', 'Jared Shimabukuro', 'Ashley J. Hicks', 'Paul Ganus', 'Zoe Boyle', 'Howland Wilson', 'Justin Walker White', 'Michelangelo Hyeon', 'Gloria Cole', 'Vaughn Johseph', 'Supreet Bedi', 'Lorraine Tai', 'Greg Mckenzie', 'Harj Dhillon', 'James Millard', 'Omar Khan', 'Lesley Fera', 'Tom Knight', 'Jessica Holmes', 'Samantha Hanratty']",mission-artificial intelligence (a.i.)-exploration-attack-soldier-battle-military,/bcM2Tl5HlsvPBnL8DKP9Ie6vU4r.jpg,/3TNSoa0UHGEzEz5ndXGjJVKo8RJ.jpg,872585-545611-438631-761053-1371-467244-466420-2667-646380-670-749004-157336-11368-11220-322740-740985-1359-313369-641-923939
